PTag,PId,PLocX,PLocY,PDirX,PDirY
0,325,0.437159,0.775886,0,0
0,326,0.0992118,0.158289,0,0
0,327,0.730791,0.687757,0,0
0,328,0.0677748,0.843604,0,0
0,329,0.132482,0.808835,0,0
0,330,0.793163,0.853137,0,0
0,331,0.0991833,0.10528,0,0
0,332,0.137863,0.315738,0,0
0,333,0.499169,0.741798,0,0
0,334,0.768631,0.332888,0,0
0,335,0.247405,0.538489,0,0
0,336,0.394823,0.883954,0,0
1,337,0.105353,0.435087,-0.0172388,0.00498362
0,338,0.850055,0.369971,0,0
0,339,0.552527,0.895612,0,0
1,340,0.763802,0.0314394,0.0134723,0.0110846
1,341,0.112966,0.606468,-0.0171385,0.00218915
0,342,0.932803,0.58483,0,0
0,343,0.233337,0.677359,0,0
0,344,0.157799,0.187259,0,0
0,345,0.971573,0.962279,0,0
0,346,0.808178,0.405468,0,0
0,347,0.742265,0.972003,0,0
0,348,0.217326,0.912275,0,0
0,349,0.120063,0.00709708,0,0
0,350,0.076023,0.348932,0,0
1,351,0.188272,0.849587,0.016521,-0.00503343
0,352,0.664042,0.306344,0,0
0,353,0.226393,0.837605,0,0
1,354,0.489594,0.638555,-0.0150222,-0.00815471
0,355,0.0148046,0.21074,0,0
1,356,0.886901,0.72668,0.0165509,-0.0052079
0,357,0.186438,0.229183,0,0
0,358,0.0623,0.223564,0,0
0,359,0.741098,0.690078,0,0
1,360,0.0141523,0.973257,0.0115102,-0.0128703
0,361,0.0549648,0.16913,0,0
0,362,0.268092,0.495075,0,0
0,363,0.9088,0.24869,0,0
1,364,0.0118964,0.8877,-0.0134115,-0.0105044
0,365,0.715959,0.428061,0,0
0,366,0.151745,0.981663,0,0
0,367,0.293231,0.806587,0,0
0,368,0.283942,0.0857288,0,0
0,369,0.370618,0.997213,0,0
0,370,0.655995,0.786216,0,0
0,371,0.978803,0.59762,0,0
0,372,0.687776,0.364,0,0
0,373,0.194879,0.357009,0,0
1,374,0.694548,0.994205,-0.0180777,0.00154851
0,375,0.249267,0.436248,0,0
0,376,0.396073,0.762892,0,0
1,377,0.549939,0.0898906,0.0164579,-0.00567305
0,378,0.695544,0.0803265,0,0
0,379,0.781558,0.413107,0,0
0,380,0.958317,0.309054,0,0
0,381,0.86295,0.391776,0,0
0,382,0.970933,0.446892,0,0
0,383,0.868173,0.328289,0,0
0,384,0.99005,0.117974,0,0
0,385,0.413933,0.988925,0,0
0,386,0.486111,0.813236,0,0
0,387,0.928957,0.157927,0,0
1,388,0.741546,0.500257,-0.0129462,-0.0101397
0,389,0.80181,0.841293,0,0
0,390,0.447843,0.81572,0,0
0,391,0.0187699,0.129593,0,0
0,392,0.967811,0.579981,0,0
0,393,0.92417,0.410867,0,0
0,394,0.117535,0.447181,0,0
0,395,0.320796,0.753766,0,0
0,396,0.060474,0.00473789,0,0
0,397,0.409318,0.228463,0,0
0,398,0.0688766,0.28527,0,0
0,399,0.0880114,0.715754,0,0
0,400,0.0305771,0.0756461,0,0
0,401,0.306947,0.251759,0,0
0,402,0.94549,0.785248,0,0
0,403,0.655599,0.150856,0,0
0,404,0.167039,0.753254,0,0
1,405,0.755792,0.954702,0.0167861,-0.00323088
0,406,0.00460728,0.5,0,0
0,407,0.333503,0.163277,0,0
0,408,0.859001,0.490018,0,0
0,409,0.129401,0.89083,0,0
0,410,0.155723,0.976532,0,0
0,411,0.538625,0.818825,0,0
0,412,0.0596174,0.813954,0,0
0,413,0.484325,0.100384,0,0
0,414,0.908885,0.866922,0,0
0,415,0.726651,0.681787,0,0
0,416,0.122984,0.0399422,0,0
0,417,0.312889,0.135173,0,0
0,418,0.443644,0.741598,0,0
0,419,0.284104,0.271851,0,0
0,420,0.0918691,0.966603,0,0
0,421,0.325193,0.196056,0,0
1,422,0.740421,0.476499,-0.0155591,-0.00575593
1,423,0.974528,0.0506428,0.014859,0.00799633
1,424,0.954031,0.15448,0.0167029,0.00278921
0,425,0.0174653,0.303331,0,0
0,426,0.121938,0.0224217,0,0
0,427,0.923254,0.838676,0,0
0,428,0.969042,0.109438,0,0
0,429,0.104079,0.931423,0,0
0,430,0.503729,0.254435,0,0
1,431,0.86286,0.985589,0.00847663,-0.0152423
1,432,0.554398,0.372732,0.00685421,0.0167346
0,433,0.313631,0.124179,0,0
0,434,0.38034,0.760453,0,0
0,435,0.991588,0.130146,0,0
0,436,0.551605,0.207987,0,0
0,437,0.276678,0.67403,0,0
0,438,0.167997,0.178053,0,0
0,439,0.918003,0.904662,0,0
0,440,0.173341,0.866109,0,0
0,441,0.845557,0.136594,0,0
0,442,0.861574,0.854912,0,0
0,443,0.951826,0.734904,0,0
0,444,0.24297,0.0637183,0,0
0,445,0.948119,0.694951,0,0
0,446,0.0709376,0.144234,0,0
1,447,0.766034,0.815505,-0.00337429,0.0171898
0,448,0.532155,0.104184,0,0
0,449,0.139616,0.775337,0,0
1,450,0.503282,0.179017,-0.00564387,-0.016355
1,451,0.174166,0.0814946,0.00182845,-0.0170695
0,452,0.578663,0.0612432,0,0
0,453,0.28483,0.692502,0,0
0,454,0.00949845,0.601652,0,0
1,455,0.742132,0.839706,-0.0108162,-0.0134267
0,456,0.367101,0.257474,0,0
0,457,0.818027,0.370633,0,0
0,458,0.801961,0.371934,0,0
0,459,0.0266789,0.134354,0,0
1,460,0.133499,0.188328,0.00454156,-0.0169672
0,461,0.67212,0.968193,0,0
0,462,0.213946,0.968318,0,0
0,463,0.248545,0.665864,0,0
0,464,0.0618404,0.939464,0,0
0,465,0.0223197,0.285349,0,0
0,466,0.162817,0.367763,0,0
0,467,0.71619,0.265064,0,0
0,468,0.960042,0.751449,0,0
1,469,0.499396,0.915636,-0.0163581,0.00601433
0,470,0.0219512,0.0614324,0,0
0,471,0.323215,0.850721,0,0
0,472,0.347093,0.992681,0,0
0,473,0.0369618,0.694931,0,0
0,474,0.0401515,0.971263,0,0
0,475,0.783029,0.451779,0,0
0,476,0.31984,0.721977,0,0
1,477,0.0835124,0.70742,-0.0168867,0.000387535
0,478,0.954024,0.781096,0,0
0,479,0.288114,0.196239,0,0
0,480,0.818671,0.319449,0,0
0,481,0.624044,0.18027,0,0
0,482,0.78733,0.813321,0,0
0,483,0.942347,0.0245884,0,0
0,484,0.604331,0.0328515,0,0
0,485,0.734224,0.175425,0,0
0,486,0.752512,0.0800941,0,0
0,487,0.640652,0.308358,0,0
0,488,0.457622,0.190057,0,0
0,489,0.774173,0.597113,0,0
1,490,0.421487,0.832825,0.0156498,0.00699806
0,491,0.740023,0.985135,0,0
0,492,0.787591,0.89963,0,0
0,493,0.409059,0.128225,0,0
0,494,0.0246095,0.562246,0,0
1,495,0.390036,0.782109,-0.0130079,0.0114643
0,496,0.669929,0.89357,0,0
0,497,0.329798,0.661275,0,0
0,498,0.594292,0.863365,0,0
0,499,0.743823,0.0298568,0,0
0,500,0.0170676,0.158839,0,0
0,501,0.684192,0.118424,0,0
1,502,0.924041,0.422724,-0.00844953,-0.0151665
0,503,0.431001,0.115553,0,0
0,504,0.892047,0.784089,0,0
0,505,0.258736,0.927032,0,0
0,506,0.836161,0.708414,0,0
0,507,0.432593,0.812282,0,0
0,508,0.368433,0.943165,0,0
0,509,0.839406,0.0800551,0,0
0,510,0.211077,0.499985,0,0
0,511,0.131843,0.200726,0,0
1,512,0.0398642,0.272063,0.0169206,-0.00280953
0,513,0.0251412,0.35389,0,0
1,514,0.649489,0.926538,-0.0100245,-0.0138718
0,515,0.71551,0.874439,0,0
1,516,0.390169,0.11809,-0.0051646,-0.0172399
0,517,0.542633,0.216749,0,0
0,518,0.139699,0.936836,0,0
0,519,0.108893,0.225018,0,0
1,520,0.939239,0.0928804,0.0122745,-0.0107568
0,521,0.61846,0.713767,0,0
0,522,0.261976,0.193434,0,0
0,523,0.80848,0.549656,0,0
1,524,0.830748,0.20602,-0.0159138,0.00837603
0,525,0.194006,0.135973,0,0
0,526,0.170638,0.88595,0,0
0,527,0.200093,0.646517,0,0
0,528,0.048977,0.442409,0,0
0,529,0.213596,0.611348,0,0
0,530,0.750722,0.385102,0,0
1,531,0.912679,0.380571,-0.0170825,-0.00374681
1,532,0.0265984,0.311936,-0.0116235,0.0137609
0,533,0.1193,0.932578,0,0
0,534,0.830886,0.903083,0,0
1,535,0.791122,0.482056,-0.0163217,0.000539131
0,536,0.775468,0.064974,0,0
0,537,0.960485,0.70098,0,0
1,538,0.000597994,0.520766,0.0158577,-0.00796186
0,539,0.348462,0.723256,0,0
0,540,0.742445,0.0313415,0,0
0,541,0.772899,0.0288733,0,0
0,542,0.435896,0.274444,0,0
0,543,0.1723,0.931026,0,0
0,544,0.987394,0.519698,0,0
0,545,0.721609,0.0665684,0,0
0,546,0.724313,0.851978,0,0
0,547,0.416989,0.274633,0,0
0,548,0.155873,0.324478,0,0
0,549,0.810853,0.1761,0,0
1,550,0.291229,0.188344,-0.0173078,0.00065406
0,551,0.136699,0.157519,0,0
1,552,0.934236,0.0116723,0.0056253,-0.0165568
0,553,0.0640668,0.799052,0,0
0,554,0.476923,0.0811144,0,0
0,555,0.655349,0.875902,0,0
0,556,0.12819,0.0269941,0,0
0,557,0.844443,0.490241,0,0
0,558,0.227385,0.846196,0,0
1,559,0.726197,0.169082,-0.00899436,0.0148685
0,560,0.0651037,0.442641,0,0
0,561,0.21265,0.95039,0,0
0,562,0.61025,0.145296,0,0
0,563,0.793194,0.0989281,0,0
0,564,0.981056,0.782713,0,0
0,565,0.631445,0.972316,0,0
1,566,0.205362,0.728935,0.00955269,-0.0147685
0,567,0.309176,0.370569,0,0
0,568,0.428529,0.107928,0,0
0,569,0.795346,0.312353,0,0
0,570,0.0654317,0.52471,0,0
0,571,0.753333,0.795964,0,0
0,572,0.623073,0.966908,0,0
0,573,0.884066,0.122125,0,0
0,574,0.530101,0.24374,0,0
0,575,0.474841,0.193979,0,0
0,576,0.869931,0.0386534,0,0
1,577,0.740621,0.699276,-0.0105564,-0.0141785
0,578,0.0226867,0.217028,0,0
0,579,0.805805,0.815666,0,0
0,580,0.751345,0.695366,0,0
0,581,0.947625,0.263888,0,0
0,582,0.518868,0.123883,0,0
0,583,0.794681,0.523767,0,0
0,584,0.390983,0.801591,0,0
0,585,0.715059,0.885383,0,0
1,586,0.618977,0.707566,0.0041975,0.0162566
0,587,0.102177,0.11282,0,0
0,588,0.753466,0.509336,0,0
1,589,0.0726774,0.938638,0.0135881,-0.0115307
0,590,0.272606,0.703179,0,0
0,591,0.136168,0.798719,0,0
1,592,0.911272,0.318533,0.0166162,-0.00132066
0,593,0.228671,0.361008,0,0
0,594,0.838936,0.57752,0,0
0,595,0.00456769,0.0759538,0,0
0,596,0.811426,0.923838,0,0
1,597,0.756782,0.109714,-0.0164219,0.00647826
0,598,0.0880503,0.585081,0,0
0,599,0.638915,0.100049,0,0
0,600,0.981291,0.147646,0,0
0,601,0.183837,0.368599,0,0
0,602,0.213779,0.953935,0,0
0,603,0.142267,0.361197,0,0
0,604,0.769439,0.0598015,0,0
0,605,0.303036,0.691303,0,0
0,606,0.958816,0.934348,0,0
0,607,0.89934,0.708361,0,0
0,608,0.0322037,0.332596,0,0
1,609,0.826742,0.818473,-0.013653,0.011208
0,610,0.662767,0.865166,0,0
0,611,0.93984,0.753487,0,0
0,612,0.47977,0.0994383,0,0
0,613,0.303373,0.355411,0,0
0,614,0.0681745,0.791825,0,0
0,615,0.137055,0.252363,0,0
0,616,0.298508,0.72743,0,0
0,617,0.682779,0.664476,0,0
0,618,0.155027,0.426485,0,0
0,619,0.799079,0.91773,0,0
0,620,0.215187,0.190309,0,0
0,621,0.624476,0.884002,0,0
0,622,0.844224,0.731689,0,0
0,623,0.0168894,0.427949,0,0
0,624,0.774156,0.818535,0,0
0,625,0.547975,0.903656,0,0
0,626,0.998593,0.686388,0,0
0,627,0.993014,0.445882,0,0
0,628,0.934137,0.856473,0,0
1,629,0.794726,0.920962,-0.0102288,0.0142334
0,630,0.0921159,0.319157,0,0
0,631,0.468735,0.260864,0,0
0,632,0.862705,0.592491,0,0
0,633,0.533534,0.757553,0,0
0,634,0.222657,0.781314,0,0
0,635,0.280571,0.156283,0,0
1,636,0.672197,0.488563,0.00788584,-0.0149835
0,637,0.892506,0.0331336,0,0
0,638,0.0225049,0.651343,0,0
0,639,0.234018,0.100391,0,0
0,640,0.243114,0.648598,0,0
0,641,0.975905,0.829802,0,0
1,642,0.941823,0.711765,0.0067005,0.0158906
0,643,0.85674,0.0825141,0,0
1,644,0.732619,0.496994,0.00984268,-0.0134411
0,645,0.899378,0.714544,0,0
0,646,0.789407,0.787805,0,0
1,647,0.394077,0.400042,-0.0154363,0.00796947
0,648,0.766131,0.137526,0,0
0,649,0.833494,0.573943,0,0
0,650,0.106131,0.232638,0,0
0,651,0.17781,0.738584,0,0
1,652,0.203239,0.765726,-0.0167822,0.00276947
0,653,0.265173,0.722851,0,0
0,654,0.211754,0.484496,0,0
0,655,0.592294,0.0482537,0,0
1,656,0.946514,0.897556,0.0155314,-0.00656814
1,657,0.777136,0.650866,0.00535975,-0.0170045
1,658,0.232132,0.532494,-0.015335,0.00811728
0,659,0.932236,0.879171,0,0
0,660,0.724197,0.109557,0,0
0,661,0.987635,0.583885,0,0
0,662,0.27386,0.81254,0,0
0,663,0.263165,0.314985,0,0
0,664,0.447256,0.0620438,0,0
0,665,0.932778,0.367893,0,0
0,666,0.21467,0.462489,0,0
0,667,0.042553,0.466624,0,0
0,668,0.664619,0.914457,0,0
0,669,0.601238,0.194992,0,0
0,670,0.125188,0.273323,0,0
0,671,0.964229,0.983172,0,0
0,672,0.884659,0.401984,0,0
0,673,0.830447,0.737258,0,0
0,674,0.331153,0.81986,0,0
0,675,0.0818204,0.0478223,0,0
0,676,0.0355053,0.895734,0,0
1,677,0.454954,0.326023,0.0152704,0.00838692
0,678,0.101695,0.404612,0,0
0,679,0.014952,0.675887,0,0
0,680,0.780922,0.738321,0,0
0,681,0.190426,0.476867,0,0
0,682,0.162202,0.377507,0,0
0,683,0.412073,0.242083,0,0
0,684,0.531279,0.752619,0,0
0,685,0.298581,0.181163,0,0
0,686,0.844971,0.384197,0,0
0,687,0.348787,0.193358,0,0
1,688,0.798188,0.0866032,-0.00301832,-0.0163856
1,689,0.24223,0.893111,-0.0134561,-0.00958962
0,690,0.541957,0.843835,0,0
0,691,0.260369,0.970074,0,0
0,692,0.0644265,0.595132,0,0
0,693,0.538909,0.8194,0,0
0,694,0.272962,0.167416,0,0
0,695,0.864526,0.273082,0,0
0,696,0.490004,0.848931,0,0
0,697,0.518035,0.929917,0,0
0,698,0.879018,0.0541355,0,0
0,699,0.384753,0.957929,0,0
1,700,0.214854,0.600157,-0.0138606,-0.0100238
0,701,0.814953,0.404581,0,0
0,702,0.0991298,0.236464,0,0
0,703,0.597296,0.835067,0,0
0,704,0.69242,0.239216,0,0
0,705,0.190435,0.269893,0,0
0,706,0.163475,0.526972,0,0
0,707,0.998102,0.218276,0,0
0,708,0.148419,0.505213,0,0
0,709,0.772533,0.0488975,0,0
0,710,0.203347,0.032071,0,0
0,711,0.279723,0.307394,0,0
0,712,0.198732,0.639998,0,0
1,713,0.0709566,0.418713,0.0143307,0.00996523
0,714,0.018186,0.398417,0,0
0,715,0.0801489,0.83336,0,0
1,716,0.424199,0.183918,0.00448235,-0.0168016
0,717,0.0899527,0.690288,0,0
1,718,0.670033,0.854929,6.89753e-05,0.0171732
0,719,0.860933,0.696044,0,0
0,720,0.636405,0.853895,0,0
0,721,0.836073,0.605843,0,0
0,722,0.0242765,0.164351,0,0
0,723,0.0477136,0.310705,0,0
0,724,0.084735,0.733317,0,0
0,725,0.447185,0.112087,0,0
1,726,0.709969,0.280497,0.0054509,-0.0161208
0,727,0.83924,0.511012,0,0
0,728,0.91132,0.797287,0,0
0,729,0.307842,0.654393,0,0
0,730,0.526321,0.884729,0,0
0,731,0.735357,0.240131,0,0
0,732,0.702317,0.844631,0,0
1,733,0.0107915,0.303446,-0.011778,0.0133746
0,734,0.0114267,0.594019,0,0
0,735,0.973269,0.492137,0,0
1,736,0.835639,0.0339018,-0.0177803,-0.00111525
0,737,0.124597,0.678106,0,0
0,738,0.620379,0.196599,0,0
0,739,0.856379,0.777332,0,0
0,740,0.0193079,0.521522,0,0
0,741,0.163192,0.978643,0,0
0,742,0.291313,0.924494,0,0
0,743,0.849208,0.174174,0,0
1,744,0.967202,0.615429,0.0103587,-0.0139786
0,745,0.683544,0.14216,0,0
0,746,0.520874,0.259228,0,0
0,747,0.00798448,0.620907,0,0
1,748,0.367344,0.986605,-0.01106,0.0131667
1,749,0.785712,0.430367,-0.0117717,0.0119607
0,750,0.966565,0.999874,0,0
0,751,0.88901,0.362692,0,0
0,752,0.55696,0.254504,0,0
1,753,0.0897003,0.295908,0.0167441,0.00537467
0,754,0.220582,0.158803,0,0
0,755,0.794454,0.376301,0,0
0,756,0.965089,0.598476,0,0
0,757,0.552953,0.0705808,0,0
0,758,0.774306,0.376789,0,0
0,759,0.789212,0.0527873,0,0
0,760,0.0811467,0.247261,0,0
0,761,0.723092,0.0315149,0,0
0,762,0.97092,0.870022,0,0
0,763,0.238194,0.373758,0,0
0,764,0.922306,0.317428,0,0
0,765,0.92048,0.945539,0,0
0,766,0.051468,0.816931,0,0
1,767,0.0836632,0.0578784,-0.0170225,0.00517616
0,768,0.0174948,0.796773,0,0
0,769,0.231718,0.945171,0,0
1,770,0.786183,0.965679,-0.0153878,-0.00744719
0,771,0.453297,0.969077,0,0
0,772,0.456927,0.0357626,0,0
0,773,0.693904,0.179479,0,0
0,774,0.205023,0.406703,0,0
0,775,0.00311325,0.160165,0,0
0,776,0.880443,0.32592,0,0
0,777,0.246278,0.420192,0,0
0,778,0.312988,0.197428,0,0
1,779,0.919871,0.850607,-0.00190918,0.0160667
0,780,0.543781,0.162128,0,0
1,781,0.0520586,0.755386,-0.00285574,0.0171355
0,782,0.763781,0.347709,0,0
0,783,0.565299,0.966243,0,0
0,784,0.853725,0.504356,0,0
1,785,0.522666,0.676017,0.0131284,0.0123088
1,786,0.804483,0.0566789,0.000733082,0.017843
0,787,0.247604,0.0921989,0,0
0,788,0.198735,0.299108,0,0
0,789,0.773735,0.881599,0,0
0,790,0.0783246,0.939084,0,0
0,791,0.366878,0.0371361,0,0
0,792,0.875783,0.397067,0,0
0,793,0.969603,0.114764,0,0
1,794,0.623632,0.866946,0.0135947,-0.00965606
0,795,0.96475,0.203684,0,0
0,796,0.0794686,0.00778092,0,0
0,797,0.64817,0.235074,0,0
0,798,0.189368,0.701732,0,0
0,799,0.652925,0.31617,0,0
1,800,0.919499,0.277616,0.0164072,-0.00657751
0,801,0.0183672,0.827968,0,0
1,802,0.747561,0.242042,0.00895698,-0.0149416
0,803,0.414226,0.975385,0,0
0,804,0.0588295,0.0768331,0,0
0,805,0.756202,0.775738,0,0
0,806,0.917681,0.253568,0,0
0,807,0.404694,0.804635,0,0
0,808,0.193888,0.799225,0,0
1,809,0.779745,0.932626,0.0169134,0.00239415
0,810,0.762083,0.978881,0,0
0,811,0.942217,0.275666,0,0
0,812,0.0175427,0.822571,0,0
0,813,0.366439,0.196756,0,0
0,814,0.995254,0.523195,0,0
0,815,0.0421952,0.508765,0,0
0,816,0.281943,0.25792,0,0
0,817,0.0503108,0.754838,0,0
0,818,0.782648,0.067468,0,0
0,819,0.666703,0.171847,0,0
0,820,0.258398,0.41693,0,0
0,821,0.538664,0.782408,0,0
0,822,0.110887,0.593511,0,0
0,823,0.867902,0.0659018,0,0
0,824,0.926584,0.39221,0,0
0,825,0.277191,0.601113,0,0
1,826,0.847402,0.743796,-0.0137873,0.0105491
0,827,0.35682,0.114304,0,0
0,828,0.9021,0.486295,0,0
0,829,0.467291,0.27194,0,0
0,830,0.183142,0.522252,0,0
0,831,0.056923,0.580167,0,0
0,832,0.739888,0.768791,0,0
0,833,0.0440113,0.0644356,0,0
0,834,0.673021,0.0594659,0,0
0,835,0.92803,0.875563,0,0
1,836,0.9666,0.589835,0.00507285,-0.015829
1,837,0.645231,0.990323,0.00676882,-0.0150816
0,838,0.91343,0.6262,0,0
1,839,0.765733,0.622351,-0.00121759,0.0174885
1,840,0.693562,0.94014,-0.0158681,0.0061577
1,841,0.40786,0.117868,-0.0161496,0.0074508
0,842,0.156692,0.245564,0,0
0,843,0.295438,0.200243,0,0
0,844,0.0240071,0.380428,0,0
0,845,0.0831449,0.789601,0,0
0,846,0.688422,0.224103,0,0
0,847,0.749782,0.22957,0,0
0,848,0.714454,0.190962,0,0
0,849,0.0274595,0.764306,0,0
0,850,0.894633,0.896282,0,0
0,851,0.864396,0.542796,0,0
0,852,0.214934,0.233239,0,0
1,853,0.515228,0.79911,0.0124313,0.0122874
0,854,0.108139,0.31478,0,0
1,855,0.248411,0.741533,0.0140935,-0.00964358
0,856,0.487507,0.859099,0,0
0,857,0.439644,0.0862524,0,0
1,858,0.35077,0.802215,0.0154129,-0.0075727
0,859,0.809926,0.226,0,0
1,860,0.037285,0.158743,0.00381919,0.0173564
1,861,0.964572,0.685153,-0.0134317,0.0114609
0,862,0.231603,0.62694,0,0
0,863,0.0111428,0.64758,0,0
0,864,0.273845,0.728466,0,0
0,865,0.836296,0.0560016,0,0
0,866,0.0465665,0.533765,0,0
0,867,0.134024,0.778229,0,0
0,868,0.540939,0.273858,0,0
0,869,0.74457,0.517829,0,0
0,870,0.771382,0.777696,0,0
0,871,0.324513,0.942877,0,0
0,872,0.814439,0.82666,0,0
0,873,0.0186585,0.87078,0,0
0,874,0.676905,0.260976,0,0
1,875,0.506462,0.740114,0.0100982,0.014779
0,876,0.992262,0.3137,0,0
0,877,0.0937764,0.745105,0,0
0,878,0.179569,0.353924,0,0
0,879,0.284205,0.406035,0,0
0,880,0.226034,0.130378,0,0
1,881,0.0583582,0.718414,-0.0133857,-0.0110173
1,882,0.759662,0.608267,0.0175848,-0.00312576
0,883,0.0349504,0.56855,0,0
0,884,0.821067,0.789821,0,0
0,885,0.619775,0.894396,0,0
0,886,0.911938,0.973211,0,0
0,887,0.0343552,0.366143,0,0
0,888,0.48281,0.850315,0,0
0,889,0.111743,0.0278798,0,0
0,890,0.23594,0.849091,0,0
0,891,0.48525,0.14723,0,0
1,892,0.122584,0.989815,-0.00626139,0.0159379
1,893,0.394437,0.991791,0.0171377,0.00104403
0,894,0.21163,0.676003,0,0
0,895,0.0180131,0.357937,0,0
0,896,0.664743,0.942703,0,0
0,897,0.179565,0.403211,0,0
0,898,0.870782,0.233038,0,0
1,899,0.250714,0.882605,-0.00630635,-0.0164235
1,900,0.11539,0.827034,0.0176929,0.0015047
0,901,0.455339,0.817202,0,0
0,902,0.0592176,0.128419,0,0
0,903,0.192868,0.148118,0,0
0,904,0.346131,0.750471,0,0
0,905,0.939213,0.12536,0,0
0,906,0.433048,0.0885129,0,0
0,907,0.981623,0.976821,0,0
0,908,0.976417,0.135801,0,0
0,909,0.268776,0.939356,0,0
0,910,0.5609,0.236509,0,0
0,911,0.920962,0.897301,0,0
0,912,0.0106761,0.783824,0,0
0,913,0.242709,0.751694,0,0
0,914,0.881634,0.0804387,0,0
0,915,0.325772,0.956539,0,0
0,916,0.131279,0.561956,0,0
1,917,0.205833,0.00173652,0.0146513,0.00917967
0,918,0.469121,0.00613164,0,0
0,919,0.761768,0.0879768,0,0
0,920,0.99905,0.966253,0,0
0,921,0.968425,0.344387,0,0
0,922,0.962488,0.0626129,0,0
1,923,0.421883,0.502971,-0.0149292,-0.0081019
0,924,0.792012,0.323553,0,0
0,925,0.619589,0.00708122,0,0
0,926,0.046976,0.969801,0,0
1,927,0.485569,0.188468,-0.0138929,0.0100131
0,928,0.171053,0.742259,0,0
0,929,0.374614,0.945669,0,0
0,930,0.686323,0.653454,0,0
1,931,0.135397,0.212741,-0.0163066,0.00439449
0,932,0.197667,0.554548,0,0
0,933,0.866579,0.949408,0,0
0,934,0.0135405,0.0562891,0,0
0,935,0.604533,0.748632,0,0
0,936,0.774065,0.890252,0,0
0,937,0.765197,0.919376,0,0
0,938,0.423007,0.996182,0,0
0,939,0.617894,0.134706,0,0
0,940,0.486158,0.17947,0,0
0,941,0.851632,0.925868,0,0
0,942,0.62103,0.221721,0,0
1,943,0.815187,0.769229,-0.0091739,-0.014629
0,944,0.189545,0.418783,0,0
0,945,0.820844,0.350177,0,0
0,946,0.0789911,0.45365,0,0
0,947,0.293549,0.678405,0,0
0,948,0.274845,0.459855,0,0
0,949,0.927589,0.893388,0,0
0,950,0.560986,0.186884,0,0
0,951,0.238256,0.134427,0,0
0,952,0.463734,0.887934,0,0
0,953,0.970668,0.532425,0,0
0,954,0.504087,0.887775,0,0
1,955,0.800345,0.542867,-0.00312516,-0.0168048
0,956,0.114423,0.0448829,0,0
1,957,0.242061,0.495836,0.0121481,-0.012597
0,958,0.271028,0.845213,0,0
0,959,0.298781,0.945019,0,0
0,960,0.0809492,0.0608417,0,0
0,961,0.984056,0.470703,0,0
0,962,0.973485,0.453439,0,0
0,963,0.744877,0.299965,0,0
0,964,0.991591,0.884981,0,0
0,965,0.97794,0.0983726,0,0
0,966,0.682431,0.762617,0,0
0,967,0.345906,0.234564,0,0
1,968,0.783967,0.77506,-0.00674898,-0.0147755
1,969,0.74591,0.733936,0.0142035,-0.0106184
1,970,0.0110487,0.878088,-0.00691123,-0.0157485
0,971,0.67601,0.0228491,0,0
0,972,0.753738,0.0576506,0,0
0,973,0.654355,0.186319,0,0
0,974,0.0725102,0.902282,0,0
0,975,0.344661,0.838549,0,0
0,976,0.722068,0.158051,0,0
0,977,0.875173,0.394887,0,0
0,978,0.635116,0.855687,0,0
0,979,0.647325,0.035503,0,0
0,980,0.238423,0.469344,0,0
0,981,0.950027,0.564215,0,0
0,982,0.10052,0.724121,0,0
0,983,0.835305,0.384105,0,0
1,984,0.248803,0.581372,-0.0172261,0.00362179
0,985,0.172161,0.525262,0,0
0,986,0.506129,0.127048,0,0
0,987,0.973504,0.250968,0,0
0,988,0.954514,0.100326,0,0
1,989,0.66295,0.0278803,-0.0159503,0.0070651
0,990,0.711292,0.379468,0,0
0,991,0.779413,0.773582,0,0
0,992,0.132389,0.175294,0,0
1,993,0.912927,0.0280482,-0.0150144,-0.00835684
0,994,0.249321,0.0224735,0,0
0,995,0.832806,0.666551,0,0
0,996,0.249471,0.00183646,0,0
1,997,0.721868,0.991357,-0.00291752,0.0169674
0,998,0.271355,0.892665,0,0
1,999,0.969204,0.558914,-0.00194009,0.0166852
0,1000,0.143583,0.492301,0,0
0,1,0.793757,0.519454,0,0
0,2,0.203869,0.531456,0,0
0,3,0.248049,0.201553,0,0
1,4,0.288287,0.89677,-0.015977,-0.00720023
0,5,0.628448,0.00212857,0,0
0,6,0.0645956,0.969108,0,0
0,7,0.16368,0.733191,0,0
1,8,0.244504,0.38178,0.0134978,0.0114141
0,9,0.561622,0.0881249,0,0
1,10,0.381283,0.219972,0.0163485,-0.00409646
0,11,0.219979,0.550184,0,0
0,12,0.284129,0.769474,0,0
0,13,0.0952336,0.333019,0,0
0,14,0.746951,0.369576,0,0
0,15,0.209344,0.981572,0,0
0,16,0.21267,0.790527,0,0
0,17,0.352704,0.30675,0,0
0,18,0.294937,0.0762933,0,0
0,19,0.195076,0.10279,0,0
0,20,0.951069,0.876809,0,0
0,21,0.0185888,0.83192,0,0
0,22,0.0615252,0.0126213,0,0
0,23,0.906757,0.160737,0,0
0,24,0.302482,0.253326,0,0
1,25,0.455407,0.783825,0.0166402,-0.00436902
0,26,0.0792164,0.221273,0,0
0,27,0.296096,0.0696223,0,0
1,28,0.865417,0.0705839,0.0149975,-0.00932334
0,29,0.826627,0.89616,0,0
0,30,0.324321,0.218353,0,0
0,31,0.755191,0.594997,0,0
0,32,0.710637,0.131951,0,0
